"ID_ejemplo","ID_area","ID_competencia","Idioma","Texto","Tipo"
148,3,3,"Inglés","Can choose the most suitable strategy, including the licensing, for the purpose of sharing and protecting one’s own original creation (e.g. by registering it in an optional copyright deposit system; choosing open licences such as Creative Commons).","Skills"
149,3,3,"Español","Respeta los derechos que afectan a los demás (por ejemplo, la propiedad, las condiciones contractuales), utilizar únicamente fuentes legales para descargar contenidos digitales (por ejemplo, películas, música, libros) y, cuando proceda, optar por el software de código abierto.","Actitudes"
149,3,3,"Inglés","Respectful of rights affecting others (e.g. ownership, contract terms), only using legal sources for downloading digital content (e.g. movies, music, books) and when relevant, opting for open-source software.","Attitudes"
150,3,3,"Español","Se abre a considerar si las licencias abiertas u otros regímenes de licencia son más adecuados a la hora de producir y publicar contenidos y recursos digitales.","Actitudes"
150,3,3,"Inglés","Open to consider whether open licences or other licence schemes are more suitable when producing and publishing digital content and resources.","Attitudes"
151,3,4,"Español","Sabe que los programas de ordenador están hechos de instrucciones, escritas según reglas estrictas en un lenguaje de programación.","Conocimiento"
151,3,4,"Inglés","Knows that computer programs are made of instructions, written according to strict rules in a programming language.","Knowledge"
152,3,4,"Español","Sabe que los lenguajes de programación proporcionan estructuras que permiten ejecutar las instrucciones del programa en secuencia, repetidamente o solo bajo ciertas condiciones, y agruparlas para definir nuevas instrucciones.","Conocimiento"
152,3,4,"Inglés","Knows that programming languages provide structures that allow program instructions to be executed in sequence, repeatedly, or only under certain conditions, and to group them to define new instructions.","Knowledge"
153,3,4,"Español","Sabe que los programas son ejecutados por dispositivos/sistemas informáticos, que son capaces de interpretar y ejecutar automáticamente las instrucciones.","Conocimiento"
153,3,4,"Inglés","Knows that programs are executed by computing devices/systems, that are able to automatically interpret and execute instructions.","Knowledge"
154,3,4,"Español","Sabe que los programas producen datos de salida en función de los datos de entrada, y que diferentes entradas suelen producir diferentes salidas (por ejemplo, una calculadora proporcionará la salida 8 a la entrada 3+5 y la salida 15 a la entrada 7+8).","Conocimiento"
154,3,4,"Inglés","Knows that programs produce output data depending on input data, and that different inputs usually yield different outputs (e.g. a calculator will provide output 8 to the 3+5 input and output 15 to the 7+8 input).","Knowledge"
155,3,4,"Español","Sabe que, para producir su resultado, un programa almacena y manipula datos en el sistema informático que lo ejecuta, y que a veces se comporta de forma inesperada (por ejemplo, comportamiento defectuoso, mal funcionamiento, fuga de datos).","Conocimiento"
155,3,4,"Inglés","Knows that, to produce its output, a program stores and manipulates data in the computer system that executes it, and that it sometimes behaves unexpectedly (e.g. faulty behaviour, malfunction, data leakage).","Knowledge"
156,3,4,"Español","Sabe que el proyecto de un programa se basa en un algoritmo, es decir, un método por etapas para producir una salida a partir de una entrada.","Conocimiento"
156,3,4,"Inglés","Knows that a program’s blueprint is based on an algorithm, i.e. a step-wise method to produce an output from an input.","Knowledge"
157,3,4,"Español","Sabe que los algoritmos, y en consecuencia los programas, están diseñados para ayudar a resolver problemas de la vida real; los datos de entrada modelan la información conocida sobre el problema, mientras que los datos de salida proporcionan información pertinente para la solución del problema. Hay diferentes algoritmos, y en consecuencia programas, que resuelven el mismo problema.","Conocimiento"
157,3,4,"Inglés","Knows that algorithms, and consequently programs, are designed to help solve real life problems; input data models the known information about the problem, while output data provides information relevant to the problem’s solution. There are different algorithms, and consequently programs, solving the same problem.","Knowledge"
158,3,4,"Español","Sabe que cualquier programa requiere tiempo y espacio (recursos de hardware) para calcular su salida, dependiendo del tamaño de la entrada y/o de la complejidad del problema.","Conocimiento"
158,3,4,"Inglés","Knows that any program requires time and space (hardware resources) to compute its output, depending on the input’s size and/or problem’s complexity.","Knowledge"
159,3,4,"Español","Sabe que hay problemas que no pueden ser resueltos exactamente por ningún algoritmo conocido en un tiempo razonable, por lo que, en la práctica, se abordan con frecuencia mediante soluciones aproximadas (por ejemplo, la secuenciación del ADN, la agrupación de datos, la previsión meteorológica).","Conocimiento"
159,3,4,"Inglés","Knows that there are problems that cannot be solved exactly by any known algorithm in reasonable time, thus, in practice they are frequently dealt with by approximate solutions (e.g. DNA sequencing, data clustering, weather forecasting).","Knowledge"
160,3,4,"Español","Sabe cómo combinar un conjunto de bloques de programa (por ejemplo, como en la herramienta de programación visual Scratch), para resolver un problema.","Habilidades"
160,3,4,"Inglés","Knows how to combine a set of program blocks (e.g. as in the visual programming tool Scratch), in order to solve a problem.","Skills"
161,3,4,"Español","Sabe detectar problemas en una secuencia de instrucciones y realizar cambios para resolverlos (por ejemplo, encontrar un error en el programa y corregirlo; detectar la razón por la que el tiempo de ejecución o la salida del programa no son los esperados).","Habilidades"
161,3,4,"Inglés","Knows how to detect issues in a sequence of instructions, and make changes to resolve them (e.g. to find an error in the program and correct it; to detect the reason why the execution time or output of the program is not as expected).","Skills"
162,3,4,"Español","Es capaz de identificar los datos de entrada y salida en algunos programas sencillos.","Habilidades"
162,3,4,"Inglés","Able to identify input and output data in some simple programs.","Skills"
163,3,4,"Español","En un programa concreto, es capaz de reconocer el orden de ejecución de las instrucciones y cómo se procesa la información.","Habilidades"
163,3,4,"Inglés","Given a program, being able to recognise the execution order of instructions, and how information is processed.","Skills"
164,3,4,"Español","Está dispuesto a aceptar que los algoritmos, y por tanto los programas, pueden no ser perfectos a la hora de resolver el problema que pretenden abordar.","Actitudes"
164,3,4,"Inglés","Willing to accept that algorithms, and hence programs, may not be perfect in solving the problem that they aim to address.","Attitudes"
165,3,4,"Español","Tiene en cuenta la ética (incluyendo, pero sin limitarse a, la agencia humana y la supervisión, la transparencia, la no discriminación, la accesibilidad y los prejuicios y la equidad) como uno de los pilares fundamentales a la hora de desarrollar o implementar sistemas de IA.","Actitudes"
165,3,4,"Inglés","Considers ethics (including but not limited to human agency and oversight, transparency, non-discrimination, accessibility, and biases and fairness) as one of the core pillars when developing or deploying AI systems.","Attitudes"
166,4,1,"Español","Sabe que el uso de diferentes contraseñas seguras para diferentes servicios en línea es una forma de mitigar los efectos negativos de una cuenta comprometida (por ejemplo, hackeada)","Conocimiento"
166,4,1,"Inglés","Knows that using different strong passwords for different online services is a way to mitigate the negative effects of an account being compromised (e.g. hacked).","Knowledge"
167,4,1,"Español","Conoce las medidas para proteger los dispositivos (por ejemplo, contraseña, huellas dactilares, cifrado) y evitar que otros (por ejemplo, un ladrón, una organización comercial, una agencia gubernamental) tengan acceso a todos los datos.","Conocimiento"
167,4,1,"Inglés","Knows about measures to protect devices (e.g. password, fingerprints, encryption) and prevent others (e.g. a thief, commercial organisation, government agency) from having access to all data.","Knowledge"
168,4,1,"Español","Conoce la importancia de mantener actualizados el sistema operativo y las aplicaciones (por ejemplo, el navegador), con el fin de corregir las vulnerabilidades de seguridad y protegerse contra el software malicioso (es decir, el malware).","Conocimiento"
168,4,1,"Inglés","Knows about the importance of keeping the operating system and applications (e.g. browser) up-to-date, in order to fix security vulnerabilities and protect against malicious software (i.e. malware).","Knowledge"
169,4,1,"Español","Sabe que un cortafuegos bloquea ciertos tipos de tráfico de red, con el objetivo de evitar diferentes riesgos de seguridad (por ejemplo, inicios de sesión remotos).","Conocimiento"
169,4,1,"Inglés","Knows that a firewall blocks certain kinds of network traffic, aiming to prevent different security risks (e.g. remote logins).","Knowledge"
170,4,1,"Español","Conoce de los diferentes tipos de riesgos en los entornos digitales, como la suplantación de identidad (por ejemplo, alguien que comete un fraude u otros delitos utilizando los datos personales.","Conocimiento"
170,4,1,"Inglés","Aware of different types of risks in digital environments, such as identity theft (e.g. someone committing fraud or other crimes using another person’s personal data), scams (e.g. financial scams where victims are tricked into sending money), malware attacks (e.g. ransomware).","Knowledge"
171,4,1,"Español","Sabe adoptar una estrategia de ciberhigiene adecuada en lo que respecta a las contraseñas (por ejemplo, seleccionando unas fuertes y difíciles de adivinar) y gestionándolas de forma segura (por ejemplo, utilizando un gestor de contraseñas).","Habilidades"
171,4,1,"Inglés","Knows how to adopt a proper cyber-hygiene strategy regarding passwords (e.g. selecting strong ones difficult to guess) and managing them securely (e.g. using a password manager).","Skills"
172,4,1,"Español","Sabe instalar y activar programas y servicios de protección (por ejemplo, antivirus, antimalware, cortafuegos) para mantener más seguros los contenidos digitales y los datos personales.","Habilidades"
172,4,1,"Inglés","Knows how to install and activate protection software and services (e.g. antivirus, anti-malware, firewall) to keep digital content and personal data safer.","Skills"
173,4,1,"Español","Sabe cómo activar la autenticación de dos factores cuando está disponible (por ejemplo, utilizando contraseñas de un solo uso, OTP o códigos junto con las credenciales de acceso).","Habilidades"
173,4,1,"Inglés","Knows how to activate two-factor authentication when available (e.g. using one-time passwords, OTP, or codes along with access credentials).","Skills"
174,4,1,"Español","Sabe cómo comprobar el tipo de datos personales a los que accede una aplicación en el teléfono móvil y, en función de ello, decide si la instala y configura los parámetros adecuados.","Habilidades"
174,4,1,"Inglés","Knows how to check the type of personal data an app accesses on one’s mobile phone and, based on that, decides whether to install it and configures the appropriate settings.","Skills"
175,4,1,"Español","Es capaz de cifrar los datos sensibles almacenados en un dispositivo personal o en un servicio de almacenamiento en la nube.","Habilidades"
175,4,1,"Inglés","Able to encrypt sensitive data stored on a personal device or in a cloud storage service.","Skills"
176,4,1,"Español","Puede responder adecuadamente a una violación de la seguridad (es decir, a un incidente que dé lugar a un acceso no autorizado a los datos, aplicaciones, redes o dispositivos digitales, la filtración de datos personales, como inicios de sesión o contraseñas).","Habilidades"
176,4,1,"Inglés","Can respond appropriately to a security breach (i.e. an incident that results in unauthorised access to digital data, applications, networks or devices, the leaking of personal data such as logins or passwords).","Skills"
177,4,1,"Español","Vigila que no se dejen ordenadores o dispositivos móviles sin vigilancia en lugares públicos (por ejemplo, lugares de trabajo compartidos, restaurantes, trenes, asiento trasero del coche).","Actitudes"
177,4,1,"Inglés","Vigilant not to leave computers or mobile devices unattended in public places (e.g. shared workplaces, restaurants, trains, car backseat).","Attitudes"
178,4,1,"Español","Sopesa las ventajas y los riesgos del uso de técnicas de identificación biométrica (por ejemplo, huellas dactilares, imágenes faciales), ya que pueden afectar a la seguridad de forma involuntaria. Si la información biométrica se filtra o se piratea, se pone en peligro y puede dar lugar a un fraude de identidad.","Actitudes"
178,4,1,"Inglés","Weighs the benefits and risks of using biometric identification techniques (e.g. fingerprint, face images) as they can affect safety in unintended ways. If biometric information is leaked or hacked, it becomes compromised and can lead to identity fraud.","Attitudes"
179,4,1,"Español","Considera que hay que adoptar algunos comportamientos de autoprotección, como no utilizar las redes Wi-fi abiertas para realizar transacciones financieras o de banca en línea.","Actitudes"
179,4,1,"Inglés","Keen to consider some self-protective behaviours such as not using open Wi-fi networks to make financial transactions or online banking.","Attitudes"
180,4,2,"Español","Es consciente de que la identificación electrónica segura es una característica clave diseñada para permitir un intercambio más seguro de datos personales con terceros al realizar transacciones del sector público y privado.","Conocimiento"
180,4,2,"Inglés","Aware that secure electronic identification is a key feature designed to enable safer sharing of personal data with third parties when conducting public sector and private transactions.","Knowledge"
181,4,2,"Español","Sabe que la “política de privacidad” de una app o servicio debe explicar qué datos personales recoge (por ejemplo, nombre, marca del dispositivo, geolocalización del dispositivo), y si los datos se comparten con terceros.","Conocimiento"
181,4,2,"Inglés","Knows that the “privacy policy” of an app or service should explain what personal data it collects (e.g. name, brand of device, geolocation of the user), and whether data are shared with third parties.","Knowledge"
182,4,2,"Español","Conoce que el tratamiento de datos personales está sujeto a normativas locales como el Reglamento General de Protección de Datos (RGPD) de la UE (por ejemplo, las interacciones de voz con un asistente virtual son datos personales en términos del RGPD y pueden exponer a las personas a ciertos riesgos de protección de datos, privacidad y seguridad ).","Conocimiento"
182,4,2,"Inglés","Knows that the processing of personal data is subject to local regulations such as the EU’s General Data Protection Regulation (GDPR) (e.g. voice interactions with a virtual assistant are personal data in terms of the GDPR and can expose users to certain data protection, privacy and security risks ).","Knowledge"
183,4,2,"Español","Sabe identificar los mensajes de correo electrónico sospechosos que intentan obtener información sensible (por ejemplo, datos personales, identificación bancaria) o que podrían contener programas maliciosos. Sabe que estos correos electrónicos suelen estar diseñados para engañar a las personas que no comprueban cuidadosamente y que, por tanto, son más susceptibles de sufrir un fraude, al contener errores deliberados que impiden a las personas vigilantes hacer clic en ellas.","Habilidades"
183,4,2,"Inglés","Knows how to identify suspicious e-mail messages that try to obtain sensitive information (e.g. personal data, banking identification) or might contain malware. Knows that these emails are often designed to trick people who do not check carefully and who are thus more susceptible to fraud, by containing deliberate errors that prevent vigilant people clicking on them.","Skills"
184,4,2,"Español","Sabe aplicar las medidas de seguridad básicas en los pagos en línea (por ejemplo, no enviar nunca un escaneo de las tarjetas de crédito ni dar el código pin de una tarjeta de débito/pago/crédito).","Habilidades"
184,4,2,"Inglés","Knows how to apply basic security measures in online payments (e.g. never sending a scan of credit cards or giving the pin code of a debit/payment/credit card).","Skills"
185,4,2,"Español","Sabe cómo utilizar la identificación electrónica en los servicios prestados por las autoridades o servicios públicos (por ejemplo, rellenar su formulario de impuestos, solicitar prestaciones sociales, pedir certificados) y por el sector empresarial, como los bancos y los servicios de transporte.","Habilidades"
185,4,2,"Inglés","Knows how to use electronic identification for services provided by public authorities or public services (e.g. filling-in your tax form, applying for social benefits, requesting certificates) and by the business sector, such as banks and transport services.","Skills"
186,4,2,"Español","Sabe utilizar los certificados digitales adquiridos de las autoridades certificadoras (por ejemplo, los certificados digitales de autenticación y de firma digital almacenados en los documentos nacionales de identidad).","Habilidades"
186,4,2,"Inglés","Knows how to use digital certificates acquired from certifying authorities (e.g. digital certificates for authentication and digital signing stored on national identity cards).","Skills"
187,4,2,"Español","Sopesa los beneficios y los riesgos antes de permitir a terceros el tratamiento de datos personales (por ejemplo, reconoce que un asistente de voz en un teléfono inteligente, que se utiliza para dar órdenes a un robot aspirador, podría dar acceso a los datos a terceros: empresas, gobiernos, ciberdelincuentes).","Actitudes"
187,4,2,"Inglés","Weighs the benefits and risks before allowing third parties to process personal data (e.g. recognises that a voice assistant on a smartphone, that is used to give commands to a robot vacuum cleaner, could give third parties - companies, governments, cybercriminals - access to the data).","Attitudes"
188,4,2,"Español","Confianza para realizar transacciones en línea tras tomar las medidas de seguridad adecuadas.","Actitudes"
188,4,2,"Inglés","Confident in carrying out online transactions after taking appropriate safety and security measures.","Attitudes"
189,4,3,"Español","Es consciente de la importancia de equilibrar el uso de las tecnologías digitales con la no utilización como opción, ya que muchos factores diferentes de la vida digital pueden repercutir en la salud personal, el bienestar y la satisfacción vital.","Conocimiento"
189,4,3,"Inglés","Aware of the importance of balancing the use of digital technologies with non-use as an option, as many different factors in digital life can impact on personal health, wellbeing and life satisfaction.","Knowledge"
190,4,3,"Español","Conoce los signos de las adicciones digitales (por ejemplo, pérdida de control, síntomas de abstinencia, regulación disfuncional del estado de ánimo) y que la adicción digital puede causar daños psicológicos y físicos.","Conocimiento"
190,4,3,"Inglés","Knows signs of digital addictions (e.g. loss of control, withdrawal symptoms, dysfunctional mood regulation) and that digital addiction can cause psychological and physical harm.","Knowledge"
191,4,3,"Español","Es consciente de que, para muchas aplicaciones de salud digital, no existen procedimientos oficiales de concesión de licencias como ocurre en la medicina convencional.","Conocimiento"
191,4,3,"Inglés","Aware that for many digital health applications, there are no official licensing procedures as is the case in mainstream medicine.","Knowledge"
192,4,3,"Español","Es consciente de que algunas aplicaciones de los dispositivos digitales (por ejemplo, los teléfonos inteligentes) pueden apoyar la adopción de comportamientos saludables mediante el seguimiento y alertas sobre las condiciones de salud (por ejemplo, física, emocional, psicológica). Sin embargo, algunas acciones o imágenes propuestas por estas aplicaciones también podrían tener efectos negativos en la salud física o mental (por ejemplo, ver imágenes corporales “idealizadas” puede provocar ansiedad).","Conocimiento"
192,4,3,"Inglés","Aware that some applications on digital devices (e.g. smartphones) can support the adoption of healthy behaviours by monitoring and alerting the user about health conditions (e.g. physical, emotional, psychological). However, some actions or images proposed by such applications could also have negative impacts on physical or mental health (e.g. viewing ‘idealised’ body images can cause anxiety).","Knowledge"
193,4,3,"Español","Comprende que el ciberacoso es un acoso con el uso de las tecnologías digitales (es decir, un comportamiento repetido destinado a asustar, enfadar o avergonzar a los destinatarios).","Conocimiento"
193,4,3,"Inglés","Understands that cyberbullying is bullying with the use of digital technologies (i.e. a repeated behaviour aimed at scaring, angering or shaming those who are targeted).","Knowledge"
194,4,3,"Español","Sabe que el “efecto de desinhibición en línea” es la falta de contención que uno siente al comunicarse en línea en comparación con la comunicación en persona. Esto puede llevar a una mayor tendencia al flaming en línea (por ejemplo, lenguaje ofensivo, publicación de insultos en línea) y a comportamientos inapropiados.","Conocimiento"
194,4,3,"Inglés","Knows that the “online disinhibition effect” is the lack of restraint one feels when communicating online in comparison to communicating in-person. This can lead to an increased tendency towards online flaming (e.g. offensive language, posting insults online) and inappropriate behaviours.","Knowledge"
195,4,3,"Español","Es consciente de que los grupos vulnerables (por ejemplo, los niños o niñas, las personas con menos habilidades sociales y la falta de apoyo social en persona) corren un mayor riesgo de victimización en los entornos digitales (por ejemplo, el ciberacoso, el grooming).","Conocimiento"
195,4,3,"Inglés","Aware that vulnerable groups (e.g. children, those with lower social skills and lack of in-person social support) are at a higher risk of victimisation in digital environments (e.g. cyber bullying, grooming).","Knowledge"
196,4,3,"Español","Es consciente de que las herramientas digitales pueden crear nuevas oportunidades de participación en la sociedad para grupos vulnerables (por ejemplo, personas mayores, personas con necesidades especiales). Sin embargo, las herramientas digitales también pueden contribuir al aislamiento o la exclusión de quienes no las utilizan.","Conocimiento"
196,4,3,"Inglés","Aware that digital tools can create new opportunities for participation in society for vulnerable groups (e.g. older people, people with special needs). However, digital tools can also contribute to isolation or the exclusion of those who do not use them.","Knowledge"
197,4,3,"Español","Sabe cómo aplicar, para sí mismo y para los demás, una serie de estrategias de control y limitación del uso digital (por ejemplo, normas y acuerdos sobre los tiempos sin pantalla, retraso en la disponibilidad de los dispositivos para los niños o niñas, instalación de software de limitación de tiempo y de filtros).","Habilidades"
197,4,3,"Inglés","Knows how to apply, for oneself and others, a variety of digital usage monitoring and limitation strategies (e.g. rules and agreements on screen-free times, delayed availability of devices for children, installing time limitation and filter software).","Skills"
198,4,3,"Español","Sabe reconocer las técnicas de experiencia de usuario embebidas (por ejemplo, clickbait, gamificación, nudging) diseñadas para manipular y/o debilitar la propia capacidad de control de las decisiones (por ejemplo, hacer que lse pasen más tiempo en actividades en línea, fomentar el consumismo).","Habilidades"
198,4,3,"Inglés","Knows how to recognise embedded user experience techniques (e.g. clickbait, gamification, nudging) designed to manipulate and/or to weaken one’s ability to be in control of decisions (e.g. make users to spend more time on online activities, encourage consumerism).","Skills"
199,4,3,"Español","Puede aplicar y seguir estrategias de protección para luchar contra la victimización en línea (por ejemplo, bloquear la recepción de más mensajes del remitente o remitentes, no reaccionar/responder, reenviar o guardar los mensajes como prueba para los procedimientos legales, borrar los mensajes negativos para evitar que sean vistos.","Habilidades"
199,4,3,"Inglés","Can apply and follow protection strategies to fight online victimisation (e.g. block receiving further messages from sender(s), not reacting/responding, forwarding or saving messages as evidence for legal procedures, deleting negative messages to avoid repeated viewing).","Skills"
200,4,3,"Español","Tiende al bienestar físico y mental, y evita los impactos negativos de los medios digitales (por ejemplo, el uso excesivo, la adicción, el comportamiento compulsivo).","Actitudes"
200,4,3,"Inglés","Inclined to focus on physical and mental wellbeing, and avoid the negative impacts of digital media (e.g. overuse, addiction, compulsive behaviour).","Attitudes"
201,4,3,"Español","Asume la responsabilidad de proteger la salud y la seguridad personal y colectiva al evaluar los efectos de los productos y servicios médicos y similares en línea, ya que Internet está inundado de información falsa y potencialmente peligrosa sobre la salud.","Actitudes"
201,4,3,"Inglés","Assumes responsibility for protecting personal and collective health and safety when evaluating the effects of medical and medical-like products and services online, as the internet is awash with false and potentially dangerous information about health.","Attitudes"
202,4,3,"Español","Desconfía de la fiabilidad de las recomendaciones (por ejemplo, si son de una fuente reputada) y de sus intenciones (por ejemplo, si realmente ayudan o le animan a utilizar más el dispositivo para exponerse a la publicidad).","Actitudes"
202,4,3,"Inglés","Wary of the reliability of recommendations (e.g. are they by a reputable source) and their intentions (e.g. do they really help the user vs encourage to use the device more to be exposed to advertising).","Attitudes"
203,4,4,"Español","Es consciente del impacto medioambiental de las prácticas digitales cotidianas (por ejemplo, la transmisión de vídeo que depende de la transferencia de datos), y de que el impacto se compone del uso de energía y las emisiones de carbono de los dispositivos, la infraestructura de red y los centros de datos.","Conocimiento"
203,4,4,"Inglés","Aware of the environmental impact of everyday digital practices (e.g. video streaming that rely on data transfer), and that the impact is composed of energy use and carbon emissions from devices, network infrastructure and data centres.","Knowledge"
204,4,4,"Español","Es consciente del impacto medioambiental de la fabricación de dispositivos digitales y baterías (por ejemplo, contaminación y subproductos tóxicos, consumo de energía) y de que, al final de su vida útil, estos dispositivos deben eliminarse adecuadamente para minimizar su impacto medioambiental y permitir la reutilización de componentes raros y caros y de recursos naturales.","Conocimiento"
204,4,4,"Inglés","Aware of the environmental impact of the manufacturing of digital devices and batteries (e.g. pollution and toxic by-products, consumption of energy) and that at the end of their life, such devices must be appropriately disposed of to minimise their environmental impact and to enable reuse of rare and expensive components and natural resources.","Knowledge"
205,4,4,"Español","Es consciente de que algunos componentes de los dispositivos electrónicos y digitales pueden ser sustituidos para prolongar su vida útil o su rendimiento, sin embargo, algunos pueden estar diseñados a propósito para dejar de funcionar correctamente después de un cierto período (obsolescencia planificada).","Conocimiento"
205,4,4,"Inglés","Aware that some components of electronic and digital devices can be replaced to extend their life or performance, however, some might be purposefully designed to stop functioning correctly after a certain period (planned obsolescence).","Knowledge"
206,4,4,"Español","Conoce los comportamientos “verdes” que hay que seguir al comprar dispositivos digitales, por ejemplo, elegir productos con menos consumo de energía durante el uso y en espera, menos contaminantes (productos más fáciles de desmontar y reciclar) y menos tóxicos (uso limitado de sustancias perjudiciales para el medio ambiente y la salud).","Conocimiento"
206,4,4,"Inglés","Knows ‘green’ behaviours to follow when buying digital devices, e.g. choose products with less energy consumption during use and stand-by, less polluting (products easier to dismantle and recycle) and less toxic (limited use of substances harmful to the environment and health).","Knowledge"
207,4,4,"Español","Sabe que las prácticas de comercio electrónico, como la compra y la entrega de bienes físicos, tienen un impacto en el medio ambiente (por ejemplo, la huella de carbono del transporte o la generación de residuos).","Conocimiento"
207,4,4,"Inglés","Knows that e-commerce practices such as purchasing and delivery of physical goods have an impact on the environment (e.g. carbon footprint of transport, generation of waste).","Knowledge"
208,4,4,"Español","Es consciente de que las tecnologías digitales (incluidas las impulsadas por la IA) pueden contribuir a la eficiencia energética, por ejemplo, mediante el control de la necesidad de calefacción en el hogar y la optimización de su gestión.","Conocimiento"
208,4,4,"Inglés","Aware that digital technologies (including AI-driven ones) can contribute to energy efficiency, for example through monitoring the need for heating at home and optimising its management.","Knowledge"
209,4,4,"Español","Es consciente de que ciertas actividades (por ejemplo, el entrenamiento de la IA y la producción de criptomonedas como Bitcoin) son procesos que requieren muchos recursos en términos de datos y potencia de cálculo. Por lo tanto, el consumo de energía puede ser elevado, lo que también puede tener un alto impacto medioambiental.","Conocimiento"
209,4,4,"Inglés","Aware that certain activities (e.g. training AI and producing cryptocurrencies like Bitcoin) are resource intensive processes in terms of data and computing power. Therefore, energy consumption can be high which can also have a high environmental impact.","Knowledge"
210,4,4,"Español","Sabe aplicar estrategias eficientes de baja tecnología para proteger el medio ambiente, por ejemplo, apagar los dispositivos y desconectar la Wi-fi, no imprimir documentos, reparar y sustituir componentes para evitar la sustitución innecesaria de dispositivos digitales.","Habilidades"
210,4,4,"Inglés","Knows how to apply efficient low-tech strategies for protecting the environment, e.g. shutting down devices and switching off Wi-fi, not printing out documents, repair and replace component to avoid the unnecessary replacement of digital devices.","Skills"
211,4,4,"Español","Sabe cómo reducir el consumo de energía de los dispositivos y servicios que utiliza, por ejemplo, cambiando los ajustes de calidad de los servicios de transmisión de vídeo, utilizando la conexión Wi-fi en lugar de la de datos cuando está en casa, cerrando las aplicaciones, optimizando los archivos adjuntos del correo electrónico).","Habilidades"
211,4,4,"Inglés","Knows how to reduce the energy consumption of devices and services used, e.g. change the quality settings of video streaming services, using Wi-fi rather than data connectivity when at home, closing apps, optimising email attachments).","Skills"
212,4,4,"Español","Sabe cómo utilizar las herramientas digitales para mejorar el impacto medioambiental y social de su comportamiento de consumo (por ejemplo, buscando productos locales, buscando ofertas colectivas y opciones de transporte compartido).","Habilidades"
212,4,4,"Inglés","Knows how to use digital tools to improve the environmental and social impact of one’s consumer behaviour (e.g. by looking for local produce, by searching for collective deals and car-pooling options for transportation).","Skills"
213,4,4,"Español","Busca formas en las que las tecnologías digitales puedan ayudar a vivir y consumir de una manera que respete la sostenibilidad de la sociedad humana y el entorno natural.","Actitudes"
213,4,4,"Inglés","Seeks out ways in which digital technologies could help live and consume in a way which respects the sustainability of human society and the natural environment.","Attitudes"
214,4,4,"Español","Busca información sobre el impacto medioambiental de la tecnología para influir en su comportamiento y en el de otros (por ejemplo, amigos y familiares) para ser más ecorresponsables en sus prácticas digitales.","Actitudes"
214,4,4,"Inglés","Seeks out information regarding the environmental impact of technology to influence one’s behaviour and that of others (e.g. friends and family) to be more eco-responsible in their digital practices.","Attitudes"
215,4,4,"Español","Considera el impacto global del producto en el planeta cuando elige medios digitales en lugar de productos físicos,por ejemplo, la lectura de un libro en línea no necesita papel y, en consecuencia, los costes de transporte son bajos, perohay que tener en cuenta que los dispositivos digitales incluyen el componente tóxico y la energía necesaria para su carga.","Actitudes"
215,4,4,"Inglés","Considers product’s overall impact on the planet when choosing digital means over physical products, e.g. reading a book online does not need paper and thus transport costs are low, however, one should consider digital devices including toxic component and needed energy to be charged.","Attitudes"
216,4,4,"Español","Considera las consecuencias éticas de los sistemas de IA a lo largo de su ciclo de vida: incluyen tantoel impacto medioambiental (consecuencias medioambientales de la producción de dispositivos y servicios digitales) y el impacto social, por ejemplo, la plataformización del trabajo y la gestión algorítmica que puede reprimir la privacidad o los derechos de los trabajadores; el uso de mano de obra de bajo coste para etiquetar imágenes para entrenar sistemas de IA.","Actitudes"
216,4,4,"Inglés","Considers the ethical consequences of AI systems throughout their life-cycle: they include both the environmental impact (environmental consequences of the production of digital devices and services) and societal impact, e.g. platformisation of work and algorithmic management that may repress workers’ privacy or rights; the use of low-cost labour for labelling images to train AI systems.","Attitudes"
217,5,1,"Español","Conoce las principales funciones de los dispositivos digitales más comunes (por ejemplo, ordenador, tableta, teléfono inteligente).","Conocimiento"
217,5,1,"Inglés","Knows the main functions of the most common digital devices (e.g. computer, tablet, smartphone).","Knowledge"
218,5,1,"Español","Conoce algunas razones por las que un dispositivo digital puede no conectarse en línea (por ejemplo, contraseña Wi-fi incorrecta, modo avión activado).","Conocimiento"
218,5,1,"Inglés","Knows some reasons why a digital device may fail to connect online (e.g. wrong Wi-fi password, airplane mode on).","Knowledge"
219,5,1,"Español","Sabe que la potencia de cálculo o la capacidad de almacenamiento pueden mejorarse para superar la rápida obsolescencia del hardware (por ejemplo, contratando la potencia o el almacenamiento como servicio).","Conocimiento"
219,5,1,"Inglés","Knows that computing power or storage capacity can be improved to overcome fast obsolescence of hardware (e.g. by contracting power or storage as a service).","Knowledge"
220,5,1,"Español","Es consciente de que las fuentes más frecuentes de problemas en el Internet de las Cosas (IdC) y los dispositivos móviles, y en sus aplicaciones, están relacionados con la conectividad/ disponibilidad de la red, la batería/energía, la potencia de procesamiento limitada.","Conocimiento"
220,5,1,"Inglés","Aware that the most frequent sources of problems in Internet of Thing (IoT) and mobile devices, and in their applications, are related to connectivity/network availability, battery/power, limited processing power.","Knowledge"
221,5,1,"Español","Es consciente de que la IA es un producto de la inteligencia y la toma de decisiones humanas (es decir, los humanos eligen, limpian y codifican los datos, diseñan los algoritmos, entrenan los modelos y curan y aplican los valores humanos a los resultados) y, por tanto, no existe independientemente de los humanos.","Conocimiento"
